node_key,difference
025be7cbf8f6def60614b8f516a88325a8e60b44fb0a177c376653a0db719ecffb,1044048
0213fe461cda96a7a108b0dbca506f133ea1ca14d5d8ecbb973b6a6e2d69de60d3,1042922
0273d8fd22b6af737ec00a7e15611f6b6270b2eda86f972db1d21a2e6c6057aea5,1040981
0290772b568e81f26b691ecf2bca8ecf65eb47e7ae39f52404df93f64241bb6b37,1040410
031c0bc98ef9ce86414077922e275b56d0d614ec212883a0e8f047b86646eef8df,1040366
03661f67f3fc3adee72b967ae193b759ab9f21435b0430f78ef8692d33bc935819,1040195
02e7f64cae10894ec117ea35bce27362e358d1fd8fd71fe181199846c82aebec93,1039780
033daa732acebe4f2752fa7076ef91cb487ebacc6644b65c9dac4caec2d1670a26,1036876
02d7add4eabbdaf0a8f66b6fef3851b1359da4d2adc41edef5f8b560e6e7941c28,1036452
037e6077d4ea78deaf8367246dc410dcfc66d56688d7bf62b7accc8246934c0230,1036428
02822ebf234d9533fdf05448257f58b3b57985005ce215e10d963845656078f452,1036310
037294b83cf1059c9b6fd16386935a74c788efad18f8f27f241ad2c7fa905689bd,1036237
02fac3ac151bbc5277a51c41265786433445f22800bcd34af8738cd1106df1dcfe,1035838
03b86a80d462e1a1986d7bb015d81709c2075d128eacd560cc6408a58737a869d8,1035553
02a56cfdeb478b5804ab442e7c7595dac0876377c396319c4db70393c86ef32041,1030776
02f74768d8ac95ac078e07da1045901ad98d3621e0c04f17beee5042a72936009e,1023923
02287097dff23709c7aedb16d36a2b65c233379331f315f3832d38220ea6719f85,1013858
02093ac99c5dff90bd6047ec3fc1cabbed46628d0811750df677d49b0f5e5187ee,1010207
0246c450c5775ccf22aba1a3251e1f0451134b458ffc71703ba5433ea63fc7b509,1009804
0375bf16c4208e4f955dcaed2f34adba7d8e60fcd5733b0c59aa793380f934d68f,1004011
0283b6ff0c0022dda6a5999074da5e0d3e4699015783ca1ffe99afff559fdff4fd,997071
02241b0a44760b09b9496d75ab10823ae700ec6c751641054fed05073d0a220518,994773
0305a65f0fb58f8b4de890244d9ea2dcd00e2e9ae9a77c30b8fbb234a00e2dbce8,988420
0277ce04b3b2a71d3408bc272b39022ced6c429da7b1aad7089758baf1ffd0f2d2,985159
03db870364b515652ab4b51b4f7f385f680765cacf40e1b16b0fda9ca7220727e3,985154
02b068bcd8e52bf178215bb78f66be445d6763eefbc1b393780f9fcb17fdaa7da9,985142
03055e8b60a21ca434a2e5df716a2f66a9f6c7a9dce8274df30cc5ae7bd54549bf,985142
03b1b445ad567ef589f9b16f04c9af4797ca242cc2a874fb260f5c6803f84ddfb8,985065
025dd4376e8b85585d01055f94f772d0d3286d7726587b345e4cf3b7c0191fb398,984550
02739f1c59083ed90e26ee9ccd825fd4dff92f04d8b614fc759df202e3840a5e03,983248
0293675e6082a8ac7921e9b89e0586b20cd043351be9cce7adac6983ed4b4e8746,979864
03481cdcea6fb99a2f480dfa2bddf7a17cc02614de1da475ec9c89bef2aecedc9c,977529
03ce7bf3eb4ea2ac9d9c2f58eb7f1db1d2b2336702b7b201f6429d8daf1e74f0ac,971116
0284e9088dfadfe9aa01a5a668f9eb5c0c8212e0f94af841bb1fea9b22d6873d53,970962
031a3f206e9104a007b084264b97f7f1694082ffdb52ff76396c83a12d08d5abd0,964817
038cbd7244e804529b594a4fdac91be58a94a68725fa125b97e519ad2aa5795849,964481
03c68a15d1438b832df96cf4c97b482327ff7d3d3cc5d1350e580165ebc29fa539,964224
03719bc4d1664d7a48b6326716191b82be026161590cfee0128f623b01081faba8,964145
035351af935743eb18d815f2a450775d955cf982e9ff4a7b9e3e2e370180d4cfdc,963939
02ddc5898db72b5858e94bd7833e4cfdb51ac6dad7cf914ed9db6ab821a4e44151,962272
025cafc9d93be40079aa232b1a52359f5096b71425a8766e1217609ecac1041e64,961559
03bcc7f334ae56c934f4d87af55f6eb438fe2e324e04bf55bd7c9224e7a8978ff4,958369
0293b29abd33c12aafd467e279275d91c837e63d694c04264dfecb9f8138c85913,956860
025c62e62f223640b1054337dcb83f2037e2ae42921a418378e00015d303c988f4,954113
02acfe0422aa8ccbbbabee280b6e0be32d24e73b1c28528ad4f736728ca521452a,954016
0395770af77b152655fa78ac2f199b8048343f24a8cdb89765663d77a75d07533d,953937
02cf5341123d745c40586d2cf0159d9a21dc4c3a9cc3bc5daa15b05390d0e23bfd,953664
035dc424fbe414f6ccaea7b04c3988ac80eff70fb20f1e047b8671202bcfbe7817,951473
0228683af6d03278d08a76b63cdd436777ff913e1918d0417735fc7a3f519ab82b,951320
033b730a5823f5c9617a428c9884e5d1d51220fa827ad98e90ab6229728009be0b,951244
03850e665e0a8b3a86206ae43e27fdaca027f8425345b195f6ec30667cb06f1f84,951105
03612b012e8178d2cd4b4bbcb1ea9e0e7f2e0b85a212c0b6a22ea33aa068a292a0,949899
02ed5f8d302f257fedbd3e2ca6b1047913e499245e160b22a6cd4becdd099ea740,949325
029fd07b9af97ac1c7f672175e9328142c70a8dd51e31940efc22036dc1d50dab6,947482
023491dc9843110c68e88501892503b634939e14e1932c46a429fcd63b487121d3,947290
021cadabf5b9116c313cfced4e3655dc0cf0c8bff4ca18b231d4bd02821842e3c3,947032
027ae42057297ce9f9619b52c8fccc1dea0f712335dd4e41cd712c99ec11cbb0a0,946382
034c5b0daa2bc0c9793f1df7baef990a63e4f62df08906e3aede9e7a7450153542,943440
03759287a423f60e10dfe87109b546e87501f11de55ee8748d679d5efb07a7d962,943360
02b0d6a0e0650ea2ec39ec44569b49bd9dff64cfa3ce439ba9d7314ed8bcb7862c,942413
02ecb9665d76bcd3bb1ea45ebb6154fe141ace5f567e3e4b645c835962c7ed4683,942307
02a5150e117df463737f0bb2c94263e813b7dc02f63c56de102761868e0981fa3a,942225
02d4df01f249c685bd15a32a3f1c6e7b424e4e5cbdec1cb268b0443bd1d0dd93af,940691
024d44bdadda1199736c4862943717bd399d0e101304547f504f20b574b92b7da1,940098
039e7fc8ef51a838cd6678c4ae7778560c58ad07ef6f06e1cd6a33264b046638f8,938526
03204604f561699897375d530ce51910e01043c669292140906171eb2a92c30086,938325
02a2a3f13af48d363d14c743cb71ae43a6a000027ccd833dd3eb370dd9363667ec,938043
037830ecdf707442de2dd5591656dbee96a2a7cfd2a90eddf2d667b55b3961b48d,937220
037795adaf3a182d3654119bc38f523f495d13e5b4a52f35ea801b76dbd90ae7db,937210
0219a96d5365d69430c18676a6d9d4a3d729c9bbae6e47f7b46eae46fc59315df7,936378
0372d4c4cd5a73e84d14310dc705e85bb5525811b2a53c94bee2586c20b6d1abd7,936349
02ca5e43591189e418eef889062439e02227c4710d235be17be2c3eeb57ec30deb,935398
02a3fa78add57d6d997f3e2974af1039edcae11297134fd124972b5c9ac284fae2,935065
0255ccda474fe0b8626ac916dd674dc7b10295c1b21bdb06adf1cfaedcf955018c,935040
02b025e6b1ff405cea86ccb00faa94929f1cdc3eb1108779202571b3123a659fea,934647
03e5b5867a470199b044b4413b3cb15e9516ee7feeb2435a1ea98a2a5b28027788,934616
03ca2a46ee708b1a3089635b550baba735cd0cd374bd63784ccc7629f2dacafae8,934453
026e96da094e87da0d71a8db0b60e1eb53b77102aa84416adfe5815a8df123a340,932977
026603fea93c99dd4785dd86e4bf6f15312a353a8744442e76417e8a7553d18cd3,932408
030a32f649353a770f03057386c22ddff47968b80310e7b96aff7cf5902aaea5f6,932255
03ecf952ef73f2eb774e69a19665ecbe8290da8070e1ea68a1c2037b3dff8841da,931255
0376883fa094004275b140e1494198715f0e679a116c242a5343cd01f4b679dc80,931144
0324142965be3746a77b4dfc479f7ba6b9e294c520350410ea37bf44f28c0473d1,930791
0385d4d407d43538c84146df0d26ceed3999dcafc99d9b820d62caa4df27ef423a,929913
020bfd92b5f8e43696ea7ea93e390a0d2d2c8d0b714b1c333825f84f3f1d083360,929809
02d9bf15d7e50a245cb3d9e72be9609414e3790bebc5da8dc44b76d48df3f7dc21,929523
0264f63fc1450dba843bff9bdec3720311402e8743f6a9d20aa674601ba634fcd0,929216
02409431fbe4704cb31236265c6c474a1a6101d05036c15d32e55079b8031f7733,928643
024f37324d643a9b8095e8a159d83e174b64e1457fcd898c2f92ebd841b4db1530,928128
03294ffa6757767b60d57241c754117934963b0bbae8ce74cf512dffa250b193ab,925790
03136acc25d14b4f04d1307a95f4a9551bf72b9661fdf0b4914c14bff47df2a7a5,925174
03a255cbe3df9b4bc068d5efe6b3af18a47272f4dbac7cd68db4145675d0a098d4,925116
034358a15cf2b1b833eebe0bd5b1c7aeda921dd1c02c7a4d0a9b88f2bc45d7ab2e,925085
02be2258cc14cbc3628eb72ed574ff2c47937ac15d2a86169ed5e8502e93718e88,924518
0310f06e1260867d992ccb0c83185238511ae9e71e2361b0a5da1e09343bd49929,924491
02933fc0c8ec927868d45abb34bd180a36d61dbb977fdfdf1842696008982d5488,924293
038f5b301d3fc29a23b678fbbeacdcf0a5c896f6d6799817ad477af3582c250179,924199
02b09cc3ad4a5d1018447d7e833e01947ab8601a684c4251fb756a3a1b26682c9e,924194
0276be4e7d327099b626e7c6202fc2adbe37de6ad17a467cce44ed8b4548af8a15,922570
02c8e160da8f94f722ce8cd8b57c76b2b3f982afc47435904fa69c533bdbb6b4d5,922157
0359d488234fa87649d9daf048633c3b17abfe0e270cff803e745c869e604b46a3,922130
025120181f4a362f55738275c0fdb4024aa6a16087482b17f5528b20af10efd4a3,921439
02f625ac3d09e344d841cba396487100c50f573f38f77324d1c6493d36716e5489,921323
02e521a7cd9db4c21e6a97f69afd5a7a255e3e3bb383e7d892ee720595d40fcb2f,921042
03caa3c83f0a808088a7d95b72e31d9bf0eb8297989ae6e5fd6ad3b702af49f151,920076
036a46e435c18368396ae6585ac09b1ac152401ff8afbeb632d68553117368223a,919999
037e214ea3d4f1c404d60b4439a32304c3aa9e6e43b4aee698a8b5da62425ef3fa,919646
02a778572498145203577201e810caac59914ae86ee4a4dc48c6dc8cf302b59ce9,915457
036c44d4f0ff144b1132399fe56fbec685e44ea55e1e511abab4ed385b91a63244,913026
0296b02fcbe53e91be11a5685f2be5c96653d081ae3ac1924265ab18a6a2d76d54,911233
038481d8591a794f48aef4e750bf0484581554328d8d2fb265c22c3b5b9d6b13e5,911213
02b1166bca66be931fa099acd27a3357c6edca8805436f48882cb2b1041b86dbab,911211
03a4d8879a26ac0063eafdd51592998d73bb2812e8d960122c277334b84deffc1b,911205
025d993eb644d7edc68d110cfe0909c709a9effa95373adcab6422cf3b8f6cdb60,911204
03e67b12bb277985c2b4f892776733d4168552073d4d43e35ad2fab43f4e26476a,911203
029e5462758067df5178ae2225650d161be0601a076018cde952e93b603dc6303d,911200
02d99d94a7019959db5aa2fedec49e9d27840a967c020caf5219a471967b968541,911158
02b19ca48251e27138d9206ef90f2c7a1f654b33fae2cdb367dad0abeea7cba027,911125
0254a19f10a2c6f7d40b4371619a7ba3fe6710e758720234c37fa5014d6541b70f,908311
03f1166b24a28b360748a1f36ab44fff9891ddde2915536e73a802198195bf8913,905749
026a2b02b43485db24803d7746cbbbe9ca8a1155bd8c9a4eb7d6782c925059c5d2,904745
03e0ada5b32b2c10082965146a289b73d0670ba60b9e8c2f96cfe7367e9471abf6,903567
032b38646c33117538e949c01193536f5492307800db610ad94ce83447d9a3decd,902695
02d30f8d074b3d7b6c958d1bdf9c3d2774d330f1d6009511117ff257492c04500e,902440
0377575ff249556ba99174064e78eac1e2d2901bde36037c943a6736230aef60f6,902365
0200854cb66614c5b8025ea5c79e1d800a2260c7ce4acb247b8300f0f2bba765a5,901312
0216ebc4f7b61f3b158179251b9aca7c192cdf9e7b9cf7417119086b60de38c06c,894567
03632764b7524d295194457ab5a2c43a3f5d7b451dba3f180cafc007f73a60be1f,892773
03a9555ebea90bfd2c9ca61ffee76669fabcd4080fcfdfeda39dc7a0b04b97f31f,892748
023da37054526d2e0a99276d201ed0cf6a9ef19b96dcec28cb09e8b323131821df,892742
02ee52d285c40e2a788d560b8d8897796af86647c935e5f3025f2806867c34da20,892742
03240cc0688f7de8419d74f545a3df658cd1b9b537d67b07c6c61c3b4586419339,892741
0285f596affb2063cd3a9b0780846ee06ad65edf985765604aba809cc8b94da1c9,892727
02cfda9197f5ab0d55c82984c9eb5fdd6241a4247edf730251087cb41cef42f44c,892716
02cfdc7c4e13e496521c790fcec96485586c19c38d77e62cc54172de2043cb7d86,890226
0285ab9f5eeb8cdf410e91c8c5fecb308d2b2faed5409e205c489281521743d468,888734
026d913604b40bdffd0d382c597885da3445b10ff00ed4acec69f3a913a4657b88,876927
021f24961175e52744b77fe6d53195dfd192111c57ac5c89c4b5cdda314fe5dcd9,875901
02459377dbffc49510c4591c547792f4de68d8c36018452af33941d1f9d0b73861,875886
034a7bf69be8935ca58044cb748cd4c2363b5d5ccdce77b329c4d084092cc1cf8b,875655
02bdf91eea745827e864c65acb95917ca518d86c95049c3d752263b37b5e574956,875174
038610b5d08ea48ea02a459a62462bbf0eb699e5156392498b35b7b2fce4ef0646,873412
03420f60f08d3e3c7667deffbad7a53f6dee54bbafbb1b4487828ba911af969713,873112
026ddb8d642cedcb2d618b2a346cc711279749384e2be08f62d4041575303e762f,872821
03b12ddabe7cb233e90a3fc8bbe35f90a06231030910dd1ad2bf9905ecb7285a06,872817
030a2f780dd11c376b820d8482d98207debf6543c1d92340c5dfd06ee6275a8d16,872697
0319fbbfa15509f4061e425e5e862ade04b892e3414e07439c87d677f363453ec7,872468
021a950d495d5c13f3994858f080ca0577d70ffa5a62a07e4b8542e7f881a4b52e,872302
03524632dd1de3b0d0b7764932854cc3d5e6caedc85f69cf1bb6df710356c0b2f6,871813
033e4f3f2c9aabb7f3c82d3017da1655b43405d9996718f03abac839c7ef555312,871084
02cfd12e69e7841f86d1f83e59d6d9e11a29fc6eefd1f5a53ec56f5bf62c62e47b,870808
0385076a21a65bb3b633ab03c53d02ac7d1d688ab2262c37bfb659099e52458e91,870649
037f92daf3ea9c67b06ffec30c8f6cc71f370d8396c01821767e2433e8efa9177e,870477
03693a676edf2f793f5bd9a25966ff8123e45d6bdf0fb875a04b82dd92d6f82081,865590
03a47652259f3687db89024e9dacdb0608bce0cf38a242bfa9008e71b701891cc9,865145
0324b4d4107fc89dcc908f6ef8f90fe263ccde2c74dc4d60943f3d2f8858eb2e2f,865006
023eb19d837f1ad3dd45a6dd506716cc15ce1772226da8c3a7fa58a7d4de6dbd28,864671
036b25cfc9fb0c0563d99d06f339d709d1def79bb63b08e5851c95b38b64e5c941,864665
03db4667ffc9d667bba5a0fe1cb577ca57af67c7cb6ada4dd4411a9bce61b74815,863133
0338a19fd959fe34f4c0a3264ee0f21f7f5bb2250bab4e34dd0c023f27cf0eccef,862224
0362955e6419e952c5b3a89eb137a6a33db8136f20b6be37272a557de91cc73bed,862100
025098e9a8b6ef8fdc9688f40a03343ec4a8f36a3d4c978cf0b13e29ec6c0b851b,862062
0210faee2ece7841d9a0ea48cb3c937612763add953976f3e9d854dd6ed197147f,861937
02536b2d2f345548bdb2338fa67a0b092f93b9eebb2dc55cc2cdf7e2ea8e6c1a2b,861825
03f14f89b972cf0719ab35f090e0e680bb8d5e633ab5bb83e719be8130b5ea1faf,861407
02ab69324f2800ed98519ba54fac4f655b6d1b9ce231aa4a83a2b2cef3431563dc,860000
035a1d7b7294cc238ac07598c952ba16ceccd483305fba67367aadefbd42ab8b7b,859672
025c8ee873b5353419cba36f5e568fc3d73a1ddbc1aedd2c4d833945e234e8a8f2,859408
02410136ad6bc70e16f0b13f8fe2c6f4fec9eb0cb4ddba9953ff49c144ebe3679f,858112
032a1217125efccab8400b92fa254d27d6a7aff32efe15ad7224039404a026e8ac,857948
03f93cfa37c73c44cda2c2e4519b2ceb5055b3e97fd2b9909fd395f730c712488d,853120
02730520f372619814565ac1b68cc454aed5d5ab1d5e8018f437fca064a3b30efb,853090
025d33074e4afd2b57a243632c54436ac8c3078d202f1ae89f5d26ebbaf31895d0,852933
02b9b40b81a4eaced033c5f7feadf7cd057c963a7d95723b39f20eba1d4b25ece8,852583
02577d96fb27955a36ce577c9305ae01e1b584acc935885a2195cc5c625b7dfe9c,852278
022c38f1cb224c44aed03cba8814ebaa587e509e5b24896ae79298137afd7bffd7,852198
029fb40da9aed186c9fd5c4865c13f702fa7c8eb9ab31377fdf08c08871db356af,852193
02f3b933281be6d43686ab6c7d3d7c0d068eae656e0d540b99f3496a505fa7184a,848580
0203f1efc4826a1b8bae3f07eb95b3a6ccf1a7d4d85b8938fbae6a077bc06d3e4f,848440
02fa4605f642c53aeea559f1359e24568f0fb738b6190758614e2b7702c4954718,846766
03e96a8783b63b435d32c67c7128d6d836c6995dea48cdd1228b19fdc8618be464,846419
03ac0a580f14929fe0cad924bb0059fb17b3f8d3733f5de5a7b906b671789caf9e,845884
02897417069cfb89042d8786e0571f7551cf0c6e8c2db8ddb1b401b5335a198e28,845767
0379f9fd24e7e440fcb183fa6b039090b6218048d5a65ad5b5b372f380bbf7b9e3,845711
02a86c8e07708d60f4d9d1f3991bda2bef7b55742652a7733cc4140ef37222ad15,845614
028fb772055faf4a1821b189a8b30e7d37be1bf3264552e49398a0cfecbb38f949,845366
034d3bbf3ab03c793992a2327127115daab85d00f0f2b40d012a35ec38da59fe7f,845194
038ab0de6c587e1e989e8e208a2ffdb22ab8b5d4a3d4ac0c8a8e4de729eec88ab9,844793
034be611e38c7868e7dd20180746f58142fa8fc635e3f7a18d05999d7bb006cb0d,844697
027f56ba3897143bafa13dab95a5c2876d6ea45839c97b5d7d01f6ec65a2a8e2b2,844445
0324dc3b320ba4bd64bbf0a0774d51d787853f5f40e722aef4eb958daf150478d4,843573
03b845e36beb9eb4480bd92828ffa2eae59ea15c908ac99d1b561cbc0d4a8b5fa9,843120
03e1e72d511928e7bcb73605fe758b6cce2e28895966e7041f8efa36c1153f4c77,842288
0253dc39fb0130ae901276dbca510e39e2caaa56f78e4b83195c7b06dfbe741b67,841991
03acfd18c6d5967412525e4dab7dd4f4663098bb80e732efed20ebe1158ddb59ae,841398
02e9fffbcfa4505bdee93229f60f220909d6f41b8c5710365787beb01396cf0e77,840857
029a5c625329a9aec3d6d0e112a9c2fa6ddbece672374241cbab878445493e0b01,840508
032b5471a84eaae9aca4517cfc02bedb0a55a71b713b009fb149ba6fe9f6d152b5,839872
0343b1eb02133bf6fba94a25c5b3badfd68c29e180da35df27c9a4370c180281a8,839103
02955eee4a9b01269cc9ae99dad6e36ce4a8dfcffb8ecb15d328488f15469b09e5,838722
02cb9fda5f8d19e96d4283416a4b4a5fefc16c1fc54661c71e22637b828ac1ec2e,838220
02d0c7f42eb4c3f7f65ec573e68be22937c2490bc2958027fe729e0bd4e85472c2,837044
03324c3be7fbc8592b6d10725423ea497094728bf6c3a20cb7b69f50055f3403cd,832922
03b3ba98e694a10d1629439102b9f9686d450a6566dea8909257db65081929624f,831590
025f2c07542370e002f585d7de97291b749e165062bafeae3f8bff0fcf7eb87164,829874
0242fd0cb66d4fb3ed49a3c2bb6c3157668f60b1ca2cd7f024f0f965fc3a7df4a1,823081
03feb4e9be690890cca6ffe494435e63eab5623a45ecd05c2803a7fbc428d4e084,821096
0311280b07457b31f91b422efd271e01294b5d02d1ca2457acb207c7204301f071,819502
02b1b20b0ed7f1e38e139b6650b675c062ba0f995538225bc6db68fbf57cee3184,819083
03538881a1f0b46ac1d10e4ed633feca9565c418b3101a5a47f62a292045374bc9,818350
03d4998967c318303599930a302ab9d68c5932658e97173ec5315731e11abc3077,817819
0342e3a346768a99150d102247fbe12a4f948dbb930a26d2fdad73d3be181bd8c6,817690
0399e5f98f0ce8c6cf61a8568f09b6882468a0b8834cd25ae4eaffad6155182b26,817599
020ab541c169e8ccec5c9458349084185d9579fa93f0eed25dda4ca531a9aa03c6,816354
02ceae07183c81c236f801e9d611fadb59fb63888fe772ecadbfa2671d2ee6b87d,816237
03bd582cb3d177ea4d96b8764c02b125effab08596a7279482b3d3deddb383d035,815934
039e0c84f2ec5459b4ec75f9573b11d3bc8a6d87dbad6d2bb9a3f8fee447784a3c,815237
020aff12225d54aa0562763a72c99a2c3a4b5082c0411afc47b5c8908d793e2e80,814659
02f188cf68658ed0cfd601d342878dbcb9a78ffff2375a8263b41df760fcd02f80,814638
02b8854d7aa706d4c7d0f7f1092da88cc3f9bcccc8cde0868510e304e09204d416,813634
02ae41e6a434208672ef2606afd53f43c25bb7235a34b142baf7379aa0ec495c02,813626
034efd40ea1cda64a7281c394295122395de23e62aa99c72806037f118ffca4c87,813603
029fdd0806d0072f351c6363504f5eeb21e85f086fe680e7a44cc93765d0f76bbd,813444
02714fcfb02a976232b3116f6b304bbbaebc167425c9c3be1ed8a1cc96d98d647a,813281
02627ff85fa93db35b1e948594279e2ff5b1d9f432b7ff066ea10c81418360e844,811948
03b8c268b4ef9af8a1de76d5595adc29a3fa15294a8033f2eeee68edf3df6d5948,811777
0324ee0a33797c1f37797f9808bee3b2d8d6930a4e5a702de0a3897004e8fc58e1,811676
024b09acf46e2ac8b0e1869464b1f06d27f84626b3b507f80f52eeb9f6baeb5f00,811070
0202d37a9d76a7b86305cc627c3636280b2267e35beb3587cee4768da2eb72ff5a,810725
02b80c24fdf77e0a423b11c6723191a3d62ab86ed5531cd9877545199e1e8aaf76,810701
02608767ea4004fca3a7e8b3dfdc1c02ae60c18f5fc50b6936b1977579f331ee67,810456
033fb6b3327301725fb72701d23aefd61009b6b47fa21a1176db4414d4221cfa7e,810456
0376421cf69ac20c9679e457dd4992b25ca614db1eb6c2ef96b6fbe282da04a042,810323
03c34540a93a8ec2901ec09f5048bbbfca779f45abc24a1e35cda6a91e2c457e2a,809672
02a79e6a728a2bbe645414e8521cb371cf0b03ef34fe1ce1f1ddeee2e5a1afc3a3,809532
02dc831549635bddc833d0f83432fe7d07dc0efccfb739aa0a3604f35c539fa16a,808535
0318e84eb4be5f72e66bdabeefefbf004fe2b92c707b645ccd60cdd5247d0e38b0,807990
02c4ce1651f8d583fce4403791383c37ff61f6a24822ddcdc3a2bb8e3504fd820c,807851
02ec8ea43c9a8b71aeabd883ffb76a81e7460fb8c603add62fafdfd87205eeb7d9,807671
02304b3f7ab6b43c4f536967f8c2ca19f9263396e10a73e738bc5dc6e350d919be,806906
02e622d1f9490c1f97cf0b33af386efc66033e87af18a7e62f1886f552f658b8b6,806888
02931433acc0c40864f4c4f7227690f2d29bb6625dbb9da01291cce7f2dda0c4a7,806486
02b7fd95c538bcc11aaa65d7c07e363bb3d483c8767e91e96d28d4f77fe67ec6a8,806124
028faf35de621e8aae046fa6819ebba851fc6189d3c995492fd884651b61f795ab,802306
033580153c1b0de01960b7f55e593c56b83aa82433662743b2c028e23b39595047,801720
0327d7a18ac58cc0ae4fb166ce24b07b1e8fc524fc8499273d47811474c2235561,799173
0210f4afb75eb93128afd4eec555dde0ff3d193df402fc3e295c1b54ed7e48d699,799076
03d68ccd21c2382749a58af32c95285d0ea9990d906c42c0cc88bbf14978f19369,798780
029e6138455b9d54dd23e27d7d327e1db0c58b23d292d50e090d2e32e7225f25ec,798769
0297aef1d2b959292522f4c02b490f4fa4d995c3284a58b96e45e04b515d3d3d69,798763
031b7b8c82669860567fed66d9f93d2a48280a9d920cfefbe020298f557efb2837,798761
0347ecfdd5a786848142c0b7e30861c65d803fa5e52a16c5b229e2d8920ebe4877,798758
034ba70b98ba66a994c3d763af2fe566cb5df5dc8b8ccb60f0927bf362704f7842,797187
024309be9060096c069bc2bfa5bbb3419c72aba418cf26c2dd525e8a7714b096dd,790784
026eb95a6f3b3c6e829827f64dabb4aed2810cc059826c4266c1ac4448ccbc708c,789512
0300ec324212292b0d4233606ac390c8b0d92644746c7a61f05672fb0b62fa8add,788069
02fbd82166c6e802ff8e30da11ee4ebcc567f474241c851d8cba12321ad1567644,784017
03c8d23ede4c6664f38b74c440d744a36f4e5e22f18aa5d3e1a95209a6b3c0155e,779230
03a7e2fd49ba6a45bfc08948a18882fa4994bf01963ee294b05084a390a5b0bcd3,778987
03f7df14ed76129d27f32e15fa1459310916ed4322f1b2ab6bb138a9f5619c2e4e,778474
033cce01b5902128ddcfc5176e07468b96912babcd71700a4568d518fcb4081841,767555
0253658ea746cb485daa7949e7877eb1c99554019c65b40da75f1626d1d4a56448,767019
02b5a47a5f32da94996e832c82a033afaaaaf7b6d5518a5c889f6b79f59c4f73d7,764516
03597227df7e68502db56cba5d22db3518319243df0b6b609584cee4eb7ed2e64a,763572
02d77c61e8886832166cf098ab3a4ba48284b36368aab500c3fb8d017310e24aca,758513
028b58c2697933949f9c442657bb1ef46fef23f12a95ea7a7ae60082f26bd34dbc,756780
02d05706d01ec61888634f8395e1d3602be894fcabf6b7a41a7729098e9771cf5a,749366
0206fb045c83fb4da3464f8558857e714b9ea9f46111057ca7f2179f0d4b27cda1,749324
03bd0e0efb4b0119436bb086cd7a9471e7a29f0be11d432108fb2ba9cf57a6e4b2,748770
02f22b2b07a9c7f35fed237130925b9eb5a93d5f53921a3735e775e47ba161a8d9,747770
030ef69c601d708035bcc7b64054b80c0c34a42d426453b21a1cc6075a0aa97b9c,745290
03ee322e1baa2430d0a8e5e297f1a51cb5e9ab06c74e9799823ddf0faaaf8c9762,743970
0386e23f2e65c5a262ba71835644b26dc38b1ca6a8e91a13e928b19a94f99f6a74,742808
03476423a6dfc0123db9d49c7ab68db91826399751386fa7f9b689f12e50201e63,741947
028e569795db1a9f72c8490dbb04ab9d1d5d0c3d1c604def18af9fd5c0e9d6b7f2,741371
0226f2680ea7e71c8a3e3207f25222cc5fc2405b13195a981ed1c954fefd2f5113,741202
03ff6c6c15e07fd643340c6f713240e8a6f5bb04ded16dd9c12e0d79b93c741d15,740669
027906895dda5d6d09a3e31aa81f77d01a59843b8c6f94ab5ceb6eea3d399c6f71,739915
028d8f18ac6439f28116892c168dd6a5c2f4b56409385feba44d4b51ac4c3ff06d,738774
033a0fe8439883cc0db8998722c59e2079e82560c045c9170861d029e8b1c9be5c,736018
024661f7d0eaf60e6da5227f52335a99405c985e203c3cd2c9b0cf06ecc052faf8,734833
0225251e04cdd916c26afe8bfd74721781fc46c98c24c7e418ef80a3f3cdfe90f2,730868
024eaa5a77b7e4a4ab2d94823bb58b41b2d65352ffe325408dc38f38d59637a8fb,729252
0271f5132a1fde8089c576b9f3158b61d03b6ceffc1e4fa939c4004f8445054c7a,726880
03560c7a7940e103ee120196199d993532dd14ab0196891512e48bcc13209595cb,722311
0239f56e39d503d5e5c4cb8246e238b584e095ce71755e8be16d30d7d26592b21a,720327
033cdf615b0a2d3d7bb4e89c9e02d62662e0c13d6ae737543ec8d55e91a328ddca,719935
02b6b3b33b6ffb4265fc741cab3db249dd52d8294615d4b7d58c8347cc2442519f,719721
03ae4972a24f289802cf5d2eeb3415fbb3927ef582cd4ac043042f30fdd428ce92,719336
02d2c758865e4b90d44cc2f609d984a713d7f28f2c97cb0cc88b12560b49d2da96,719235
02675010472d9c2e8a53de081817642ff66c2577615099db3d286b48c8a6e5c24a,716915
02ffb5d5ee93a28b5ec8c3950a000075b79e0952bba344deff68c73d2674c9f715,714976
027f839756c8e2128fa37fe1165637061e188df2cdd0f74b8da4bd19dbdb92e520,714404
02d58c1a3bb99d65c3ffb39c1900b82b73f6a2f26ca5b7538ac410e2197e0e62d7,713981
032d7b228a43b9e45f8993c37cd26580f1879ef754fedb2f390c909a82f234bebe,712969
026c586695c875971a9849aabe47a89df6a06e99cedff59a5f770d795c64d651e2,711707
02c790e9d4590100f64b36537ef8942b06f045160a6f29953ff68c6e2361a35ae4,711023
027db75b795216aaee8ba4ef2e555a1f705050372eeb54609f4116bd5a45613c18,710906
03cbc8c2c1c87fdc18c43a61f6f507a9134e411786d6c579b5b91ad877eba93d41,710694
